month,state,city,operator,revenue_crore,ARPU,data_revenue_perc,voice_revenue_perc
2023-01,Andhra Pradesh,Vijayawada,Vi,3.1,159.17,66.37,25.31
2023-01,Andhra Pradesh,Vijayawada,BSNL,0.97,89.67,58.49,15.6
2023-01,Andhra Pradesh,Vijayawada,MTNL,0.42,89.24,60.05,28.47
2023-01,Andhra Pradesh,Guntur,Jio,2.68,199.1,71.82,23.88
2023-01,Andhra Pradesh,Guntur,Airtel,3.05,221.04,72.32,31.76
2023-01,Andhra Pradesh,Guntur,Vi,2.77,168.34,67.43,27.36
2023-01,Andhra Pradesh,Guntur,BSNL,0.99,101.07,55.76,33.62
2023-01,Andhra Pradesh,Guntur,MTNL,0.46,100.69,60.39,28.18
2023-01,Andhra Pradesh,Nellore,Jio,5.64,181.82,57.66,28.16
2023-01,Andhra Pradesh,Nellore,Airtel,2.32,224.98,79.43,23.14
2023-01,Andhra Pradesh,Nellore,Vi,3.0,166.12,69.18,29.77
2023-01,Andhra Pradesh,Nellore,BSNL,0.81,101.36,63.18,28.35
2023-01,Andhra Pradesh,Nellore,MTNL,0.51,104.24,74.95,23.71
2023-01,Andhra Pradesh,Kurnool,Jio,2.78,194.54,68.61,15.12
2023-01,Andhra Pradesh,Kurnool,Airtel,3.87,204.74,64.9,28.91
2023-01,Andhra Pradesh,Kurnool,Vi,1.92,151.66,60.94,22.47
2023-01,Andhra Pradesh,Kurnool,BSNL,0.36,81.82,70.09,28.36
2023-01,Andhra Pradesh,Kurnool,MTNL,0.35,98.58,64.49,32.27
2023-01,Andhra Pradesh,Tirupati,Jio,4.75,185.57,55.64,21.82
2023-01,Andhra Pradesh,Tirupati,Airtel,4.08,206.41,69.5,25.67
2023-01,Andhra Pradesh,Tirupati,Vi,2.82,158.24,75.32,29.36
2023-01,Andhra Pradesh,Tirupati,BSNL,0.39,103.67,59.89,15.15
2023-01,Andhra Pradesh,Tirupati,MTNL,0.55,99.42,61.09,33.54
2023-01,Andhra Pradesh,Rajahmundry,Jio,6.86,171.81,63.79,17.03
2023-01,Andhra Pradesh,Rajahmundry,Airtel,3.34,209.58,62.12,21.15
2023-01,Andhra Pradesh,Rajahmundry,Vi,2.32,164.09,62.78,27.21
2023-01,Andhra Pradesh,Rajahmundry,BSNL,0.63,96.48,65.34,17.44
2023-01,Andhra Pradesh,Rajahmundry,MTNL,0.39,85.43,59.54,25.5
2023-01,Andhra Pradesh,Kakinada,Jio,2.65,191.27,69.18,20.13
2023-01,Andhra Pradesh,Kakinada,Airtel,4.94,223.89,75.15,26.0
2023-01,Andhra Pradesh,Kakinada,Vi,2.21,141.3,78.79,27.03
2023-01,Andhra Pradesh,Kakinada,BSNL,1.31,99.58,60.7,19.24
2023-01,Andhra Pradesh,Kakinada,MTNL,0.33,98.33,76.0,33.0
2023-01,Andhra Pradesh,Eluru,Jio,3.24,180.6,74.51,20.5
2023-01,Andhra Pradesh,Eluru,Airtel,4.49,219.68,71.69,16.91
2023-01,Andhra Pradesh,Eluru,Vi,2.02,158.72,69.67,18.36
2023-01,Andhra Pradesh,Eluru,BSNL,1.25,97.11,60.42,16.91
2023-01,Andhra Pradesh,Eluru,MTNL,0.35,80.71,70.18,25.93
2023-01,Andhra Pradesh,Ongole,Jio,4.04,176.96,69.86,24.94
2023-01,Andhra Pradesh,Ongole,Airtel,2.85,224.63,72.38,23.09
2023-01,Andhra Pradesh,Ongole,Vi,2.6,152.85,72.31,34.83
2023-01,Andhra Pradesh,Ongole,BSNL,0.37,78.85,73.11,26.57
2023-01,Andhra Pradesh,Ongole,MTNL,0.16,88.22,57.14,32.88
2023-01,Telangana,Hyderabad,Jio,3.33,175.76,60.67,22.1
2023-01,Telangana,Hyderabad,Airtel,4.16,197.08,56.69,31.01
2023-01,Telangana,Hyderabad,Vi,1.91,147.01,77.0,28.02
2023-01,Telangana,Hyderabad,BSNL,0.59,90.99,63.33,28.39
2023-01,Telangana,Hyderabad,MTNL,0.45,109.82,68.94,29.61
2023-01,Telangana,Warangal,Jio,2.09,183.96,69.06,34.15
2023-01,Telangana,Warangal,Airtel,5.07,200.26,60.02,25.72
2023-01,Telangana,Warangal,Vi,1.66,142.9,73.9,21.95
2023-01,Telangana,Warangal,BSNL,1.06,94.95,78.18,19.69
2023-01,Telangana,Warangal,MTNL,0.18,91.98,79.81,33.54
2023-01,Telangana,Nizamabad,Jio,6.32,186.2,68.02,27.47
2023-01,Telangana,Nizamabad,Airtel,5.33,197.67,58.19,31.52
2023-01,Telangana,Nizamabad,Vi,2.53,163.46,55.9,21.06
2023-01,Telangana,Nizamabad,BSNL,0.57,82.89,57.19,33.74
2023-01,Telangana,Nizamabad,MTNL,0.25,96.61,64.92,23.94
2023-01,Telangana,Karimnagar,Jio,4.61,188.02,77.98,24.94
2023-01,Telangana,Karimnagar,Airtel,6.59,224.76,60.21,33.61
2023-01,Telangana,Karimnagar,Vi,2.45,143.49,64.52,32.56
2023-01,Telangana,Karimnagar,BSNL,1.14,101.04,74.75,21.09
2023-01,Telangana,Karimnagar,MTNL,0.25,82.43,59.34,28.9
2023-01,Telangana,Khammam,Jio,6.82,180.38,71.02,31.45
2023-01,Telangana,Khammam,Airtel,5.89,198.98,78.07,24.74
2023-01,Telangana,Khammam,Vi,2.58,158.19,59.37,25.05
2023-01,Telangana,Khammam,BSNL,0.41,86.96,64.19,16.36
2023-01,Telangana,Khammam,MTNL,0.16,80.77,79.08,25.99
2023-01,Telangana,Ramagundam,Jio,4.4,198.97,62.8,25.12
2023-01,Telangana,Ramagundam,Airtel,2.26,208.19,71.02,19.32
2023-01,Telangana,Ramagundam,Vi,2.32,158.59,58.8,16.23
2023-01,Telangana,Ramagundam,BSNL,0.77,98.42,56.45,34.9
2023-01,Telangana,Ramagundam,MTNL,0.35,81.73,79.59,19.78
2023-01,Telangana,Mahbubnagar,Jio,2.29,174.27,62.58,17.02
2023-01,Telangana,Mahbubnagar,Airtel,2.11,215.76,67.74,34.93
2023-01,Telangana,Mahbubnagar,Vi,2.32,164.42,62.66,27.48
2023-01,Telangana,Mahbubnagar,BSNL,0.68,90.81,58.27,32.73
2023-01,Telangana,Mahbubnagar,MTNL,0.2,93.49,64.19,23.28
2023-01,Telangana,Nalgonda,Jio,6.0,194.83,74.23,15.22
2023-01,Telangana,Nalgonda,Airtel,4.18,207.48,55.48,20.2
2023-01,Telangana,Nalgonda,Vi,1.14,162.81,68.38,19.3
2023-01,Telangana,Nalgonda,BSNL,0.43,75.36,79.4,31.03
2023-01,Telangana,Nalgonda,MTNL,0.37,108.79,57.74,25.96
2023-01,Telangana,Adilabad,Jio,6.24,183.63,57.45,24.76
2023-01,Telangana,Adilabad,Airtel,3.25,199.5,73.43,24.52
2023-01,Telangana,Adilabad,Vi,1.63,151.28,66.49,30.7
2023-01,Telangana,Adilabad,BSNL,1.3,101.76,74.67,21.31
2023-01,Telangana,Adilabad,MTNL,0.32,100.64,61.37,31.82
2023-01,Telangana,Suryapet,Jio,6.1,171.15,66.54,27.74
2023-01,Telangana,Suryapet,Airtel,6.53,214.78,70.92,27.28
2023-01,Telangana,Suryapet,Vi,1.8,142.0,58.75,29.75
2023-01,Telangana,Suryapet,BSNL,0.91,90.37,56.04,16.7
2023-01,Telangana,Suryapet,MTNL,0.17,101.49,56.78,15.24
2023-01,Kerala,Thiruvananthapuram,Jio,5.59,198.7,63.83,20.93
2023-01,Kerala,Thiruvananthapuram,Airtel,5.12,205.49,71.53,18.7
2023-01,Kerala,Thiruvananthapuram,Vi,0.85,145.22,71.51,30.29
2023-01,Kerala,Thiruvananthapuram,BSNL,0.26,82.95,57.05,34.36
2023-01,Kerala,Thiruvananthapuram,MTNL,0.37,88.86,70.62,22.64
2023-01,Kerala,Kochi,Jio,2.1,176.17,70.38,30.49
2023-01,Kerala,Kochi,Airtel,4.16,214.32,56.05,34.37
2023-01,Kerala,Kochi,Vi,1.39,163.96,79.5,27.04
2023-01,Kerala,Kochi,BSNL,0.9,92.47,75.29,28.13
2023-01,Kerala,Kochi,MTNL,0.21,83.84,78.2,19.49
2023-01,Kerala,Kozhikode,Jio,3.64,181.17,65.99,27.26
2023-01,Kerala,Kozhikode,Airtel,2.88,223.29,58.04,18.95
2023-01,Kerala,Kozhikode,Vi,2.2,166.61,62.15,31.32
2023-01,Kerala,Kozhikode,BSNL,1.07,100.84,77.97,20.04
2023-01,Kerala,Kozhikode,MTNL,0.31,102.65,76.05,29.57
2023-01,Kerala,Thrissur,Jio,5.02,193.29,59.44,25.9
2023-01,Kerala,Thrissur,Airtel,6.42,224.54,56.08,18.3
2023-01,Kerala,Thrissur,Vi,2.06,143.95,75.44,19.27
2023-01,Kerala,Thrissur,BSNL,0.95,90.18,73.32,25.84
2023-01,Kerala,Thrissur,MTNL,0.31,97.71,62.44,26.3
2023-01,Kerala,Kollam,Jio,6.04,190.67,70.91,30.22
2023-01,Kerala,Kollam,Airtel,3.57,199.8,55.23,19.93
2023-01,Kerala,Kollam,Vi,2.89,161.79,57.48,23.03
2023-01,Kerala,Kollam,BSNL,0.48,99.0,68.88,29.66
2023-01,Kerala,Kollam,MTNL,0.19,98.48,63.88,30.68
2023-01,Kerala,Palakkad,Jio,1.66,186.63,74.02,15.71
2023-01,Kerala,Palakkad,Airtel,2.62,217.37,78.95,22.36
2023-01,Kerala,Palakkad,Vi,0.98,149.81,62.64,32.53
2023-01,Kerala,Palakkad,BSNL,0.66,104.89,66.22,29.44
2023-01,Kerala,Palakkad,MTNL,0.37,106.59,64.79,23.25
2023-01,Kerala,Alappuzha,Jio,1.69,190.87,70.49,22.11
2023-01,Kerala,Alappuzha,Airtel,2.1,218.83,69.71,24.62
2023-01,Kerala,Alappuzha,Vi,0.86,159.27,69.5,26.23
2023-01,Kerala,Alappuzha,BSNL,0.77,91.82,71.91,31.1
2023-01,Kerala,Alappuzha,MTNL,0.38,88.09,67.46,16.54
2023-01,Kerala,Malappuram,Jio,3.01,171.76,74.62,29.15
2023-01,Kerala,Malappuram,Airtel,4.18,218.66,66.0,17.95
2023-01,Kerala,Malappuram,Vi,1.55,149.85,57.22,19.41
2023-01,Kerala,Malappuram,BSNL,0.89,92.95,79.96,33.66
2023-01,Kerala,Malappuram,MTNL,0.28,99.28,70.9,30.71
2023-01,Kerala,Kannur,Jio,3.39,173.55,76.0,22.68
2023-01,Kerala,Kannur,Airtel,4.4,212.16,59.61,22.24
2023-01,Kerala,Kannur,Vi,0.73,150.04,55.6,31.63
2023-01,Kerala,Kannur,BSNL,0.64,83.19,62.47,33.81
2023-01,Kerala,Kannur,MTNL,0.25,87.78,76.82,31.84
2023-01,Kerala,Kasaragod,Jio,5.24,175.58,66.45,24.66
2023-01,Kerala,Kasaragod,Airtel,1.85,199.0,73.2,24.93
2023-01,Kerala,Kasaragod,Vi,2.2,153.11,74.14,18.18
2023-01,Kerala,Kasaragod,BSNL,0.39,93.31,73.78,28.14
2023-01,Kerala,Kasaragod,MTNL,0.16,108.7,56.43,20.64
2023-01,Madhya Pradesh,Bhopal,Jio,2.98,177.85,77.66,19.99
2023-01,Madhya Pradesh,Bhopal,Airtel,5.49,203.16,66.24,30.53
2023-01,Madhya Pradesh,Bhopal,Vi,1.73,141.96,55.84,16.25
2023-01,Madhya Pradesh,Bhopal,BSNL,0.48,102.19,68.31,23.22
2023-01,Madhya Pradesh,Bhopal,MTNL,0.46,90.42,55.55,28.28
2023-01,Madhya Pradesh,Indore,Jio,5.13,198.9,78.42,16.05
2023-01,Madhya Pradesh,Indore,Airtel,3.05,207.56,73.27,34.63
2023-01,Madhya Pradesh,Indore,Vi,2.17,147.7,59.95,26.31
2023-01,Madhya Pradesh,Indore,BSNL,1.15,88.92,70.21,21.99
2023-01,Madhya Pradesh,Indore,MTNL,0.17,83.42,60.63,20.02
2023-01,Madhya Pradesh,Jabalpur,Jio,5.05,195.52,68.08,17.3
2023-01,Madhya Pradesh,Jabalpur,Airtel,5.77,220.8,56.69,29.16
2023-01,Madhya Pradesh,Jabalpur,Vi,0.96,156.31,66.46,24.69
2023-01,Madhya Pradesh,Jabalpur,BSNL,1.01,79.97,76.25,28.38
2023-01,Madhya Pradesh,Jabalpur,MTNL,0.29,93.87,71.27,25.91
2023-01,Madhya Pradesh,Gwalior,Jio,4.2,171.87,75.16,24.18
2023-01,Madhya Pradesh,Gwalior,Airtel,5.45,196.56,60.03,20.17
2023-01,Madhya Pradesh,Gwalior,Vi,1.43,144.94,73.92,25.39
2023-01,Madhya Pradesh,Gwalior,BSNL,0.97,81.15,76.99,32.41
2023-01,Madhya Pradesh,Gwalior,MTNL,0.28,87.16,79.62,30.44
2023-01,Madhya Pradesh,Ujjain,Jio,1.97,170.82,66.6,33.18
2023-01,Madhya Pradesh,Ujjain,Airtel,4.34,211.16,57.64,28.14
2023-01,Madhya Pradesh,Ujjain,Vi,1.75,164.66,74.39,34.29
2023-01,Madhya Pradesh,Ujjain,BSNL,0.69,81.11,62.18,30.86
2023-01,Madhya Pradesh,Ujjain,MTNL,0.39,97.33,74.95,22.92
2023-01,Madhya Pradesh,Sagar,Jio,4.94,197.45,58.95,28.92
2023-01,Madhya Pradesh,Sagar,Airtel,3.52,218.8,76.43,33.12
2023-01,Madhya Pradesh,Sagar,Vi,2.9,148.31,58.52,19.04
2023-01,Madhya Pradesh,Sagar,BSNL,0.98,80.53,71.36,18.04
2023-01,Madhya Pradesh,Sagar,MTNL,0.36,93.21,57.09,32.65
2023-01,Madhya Pradesh,Dewas,Jio,4.7,194.11,79.18,23.36
2023-01,Madhya Pradesh,Dewas,Airtel,5.56,224.52,70.87,18.32
2023-01,Madhya Pradesh,Dewas,Vi,1.88,166.46,59.06,15.25
2023-01,Madhya Pradesh,Dewas,BSNL,0.78,91.79,72.98,32.81
2023-01,Madhya Pradesh,Dewas,MTNL,0.36,82.38,59.69,32.16
2023-01,Madhya Pradesh,Satna,Jio,4.91,194.57,72.76,21.29
2023-01,Madhya Pradesh,Satna,Airtel,5.98,209.14,66.48,22.16
2023-01,Madhya Pradesh,Satna,Vi,2.67,154.83,63.38,18.48
2023-01,Madhya Pradesh,Satna,BSNL,1.11,96.36,57.52,19.8
2023-01,Madhya Pradesh,Satna,MTNL,0.24,84.26,66.26,29.98
2023-01,Madhya Pradesh,Ratlam,Jio,5.22,189.53,63.81,31.83
2023-01,Madhya Pradesh,Ratlam,Airtel,6.79,209.14,70.85,17.53
2023-01,Madhya Pradesh,Ratlam,Vi,1.57,160.29,72.16,16.39
2023-01,Madhya Pradesh,Ratlam,BSNL,0.94,80.25,60.68,31.74
2023-01,Madhya Pradesh,Ratlam,MTNL,0.36,88.38,72.35,25.25
2023-01,Madhya Pradesh,Rewa,Jio,2.82,179.16,55.83,21.08
2023-01,Madhya Pradesh,Rewa,Airtel,6.75,214.59,76.78,30.32
2023-01,Madhya Pradesh,Rewa,Vi,2.43,163.65,61.51,33.14
2023-01,Madhya Pradesh,Rewa,BSNL,0.84,95.12,57.77,23.94
2023-01,Madhya Pradesh,Rewa,MTNL,0.46,93.81,68.67,22.61
2023-01,Bihar,Patna,Jio,3.95,199.3,65.56,15.84
2023-01,Bihar,Patna,Airtel,10.4,217.2,62.0,32.17
2023-01,Bihar,Patna,Vi,4.25,148.77,73.85,31.1
2023-01,Bihar,Patna,BSNL,1.5,75.54,73.17,21.1
2023-01,Bihar,Patna,MTNL,0.41,104.88,76.82,17.25
2023-01,Bihar,Gaya,Jio,7.45,191.11,57.41,19.84
2023-01,Bihar,Gaya,Airtel,5.99,195.37,62.53,26.97
2023-01,Bihar,Gaya,Vi,2.16,148.92,73.58,15.96
2023-01,Bihar,Gaya,BSNL,1.85,102.09,71.7,26.86
2023-01,Bihar,Gaya,MTNL,0.35,106.77,56.97,19.79
2023-01,Bihar,Bhagalpur,Jio,3.18,193.84,69.57,34.91
2023-01,Bihar,Bhagalpur,Airtel,7.21,220.67,56.59,31.63
2023-01,Bihar,Bhagalpur,Vi,1.63,157.97,57.35,33.19
2023-01,Bihar,Bhagalpur,BSNL,1.69,95.08,76.97,26.44
2023-01,Bihar,Bhagalpur,MTNL,0.47,95.52,62.92,23.69
2023-01,Bihar,Muzaffarpur,Jio,8.06,193.22,77.31,23.87
2023-01,Bihar,Muzaffarpur,Airtel,7.87,213.21,69.79,29.05
2023-01,Bihar,Muzaffarpur,Vi,2.86,147.12,57.61,22.69
2023-01,Bihar,Muzaffarpur,BSNL,1.35,89.63,78.76,27.01
2023-01,Bihar,Muzaffarpur,MTNL,0.55,102.31,70.85,16.42
2023-01,Bihar,Purnia,Jio,5.51,177.63,66.81,15.91
2023-01,Bihar,Purnia,Airtel,4.65,199.2,79.29,21.63
2023-01,Bihar,Purnia,Vi,1.88,154.46,70.27,20.61
2023-01,Bihar,Purnia,BSNL,1.06,81.21,55.14,15.15
2023-01,Bihar,Purnia,MTNL,0.2,86.57,57.7,21.78
2023-01,Bihar,Darbhanga,Jio,7.84,194.08,67.82,20.87
2023-01,Bihar,Darbhanga,Airtel,6.23,222.95,57.18,27.34
2023-01,Bihar,Darbhanga,Vi,2.23,143.42,67.69,32.48
2023-01,Bihar,Darbhanga,BSNL,1.42,89.81,79.82,17.63
2023-01,Bihar,Darbhanga,MTNL,0.41,88.24,65.55,23.22
2023-01,Bihar,Bihar Sharif,Jio,9.22,197.23,70.2,21.19
2023-01,Bihar,Bihar Sharif,Airtel,10.83,219.71,75.53,15.03
2023-01,Bihar,Bihar Sharif,Vi,1.4,159.09,61.44,16.19
2023-01,Bihar,Bihar Sharif,BSNL,1.45,93.11,57.86,22.68
2023-01,Bihar,Bihar Sharif,MTNL,0.42,93.69,58.03,23.38
2023-01,Bihar,Arrah,Jio,3.47,192.54,57.0,22.1
2023-01,Bihar,Arrah,Airtel,8.56,223.25,71.97,22.24
2023-01,Bihar,Arrah,Vi,1.24,157.81,70.9,33.27
2023-01,Bihar,Arrah,BSNL,1.72,93.38,73.1,17.41
2023-01,Bihar,Arrah,MTNL,0.27,107.07,68.35,17.84
2023-01,Bihar,Begusarai,Jio,5.74,170.35,62.38,24.72
2023-01,Bihar,Begusarai,Airtel,3.06,212.32,58.08,26.17
2023-01,Bihar,Begusarai,Vi,3.66,150.3,71.31,31.91
2023-01,Bihar,Begusarai,BSNL,1.12,95.77,71.82,20.51
2023-01,Bihar,Begusarai,MTNL,0.64,89.19,66.16,30.97
2023-01,Bihar,Katihar,Jio,10.35,194.67,77.92,23.62
2023-01,Bihar,Katihar,Airtel,7.16,204.57,64.28,27.02
2023-01,Bihar,Katihar,Vi,3.78,161.17,64.36,18.34
2023-01,Bihar,Katihar,BSNL,0.64,87.92,77.25,21.92
2023-01,Bihar,Katihar,MTNL,0.19,84.63,71.15,27.74
2023-01,Punjab,Ludhiana,Jio,1.72,180.22,65.24,21.22
2023-01,Punjab,Ludhiana,Airtel,4.09,215.31,64.11,19.36
2023-01,Punjab,Ludhiana,Vi,1.62,169.64,72.21,17.81
2023-01,Punjab,Ludhiana,BSNL,0.26,89.57,67.64,34.28
2023-01,Punjab,Ludhiana,MTNL,0.12,91.53,55.77,22.76
2023-01,Punjab,Amritsar,Jio,1.47,174.8,73.91,24.17
2023-01,Punjab,Amritsar,Airtel,5.09,203.68,57.9,34.12
2023-01,Punjab,Amritsar,Vi,2.22,149.42,70.07,31.53
2023-01,Punjab,Amritsar,BSNL,0.53,104.52,79.03,22.79
2023-01,Punjab,Amritsar,MTNL,0.21,91.57,68.54,18.08
2023-01,Punjab,Jalandhar,Jio,3.86,186.61,74.05,31.67
2023-01,Punjab,Jalandhar,Airtel,2.68,208.21,61.48,18.89
2023-01,Punjab,Jalandhar,Vi,1.16,141.73,61.76,34.33
2023-01,Punjab,Jalandhar,BSNL,0.51,91.73,69.51,17.78
2023-01,Punjab,Jalandhar,MTNL,0.3,93.32,67.22,23.04
2023-01,Punjab,Patiala,Jio,5.73,199.82,70.59,26.39
2023-01,Punjab,Patiala,Airtel,2.31,213.62,64.88,15.79
2023-01,Punjab,Patiala,Vi,1.64,154.27,60.69,34.28
2023-01,Punjab,Patiala,BSNL,0.87,102.28,68.33,32.4
2023-01,Punjab,Patiala,MTNL,0.32,83.92,58.12,30.88
2023-01,Punjab,Bathinda,Jio,5.1,178.27,78.6,17.98
2023-01,Punjab,Bathinda,Airtel,5.56,208.88,67.09,32.27
2023-01,Punjab,Bathinda,Vi,1.36,157.66,62.14,19.06
2023-01,Punjab,Bathinda,BSNL,0.57,97.85,67.78,24.85
2023-01,Punjab,Bathinda,MTNL,0.39,97.32,79.52,23.15
2023-01,Punjab,Mohali,Jio,5.05,194.83,69.34,34.12
2023-01,Punjab,Mohali,Airtel,1.8,201.01,76.35,23.78
2023-01,Punjab,Mohali,Vi,2.46,165.41,56.56,32.67
2023-01,Punjab,Mohali,BSNL,0.6,88.45,70.66,33.53
2023-01,Punjab,Mohali,MTNL,0.22,80.57,72.19,29.45
2023-01,Punjab,Firozpur,Jio,2.11,190.78,62.48,22.17
2023-01,Punjab,Firozpur,Airtel,2.72,219.13,60.27,34.15
2023-01,Punjab,Firozpur,Vi,2.27,140.27,71.92,31.57
2023-01,Punjab,Firozpur,BSNL,0.24,83.84,73.45,31.68
2023-01,Punjab,Firozpur,MTNL,0.16,102.21,73.84,30.38
2023-01,Punjab,Pathankot,Jio,4.93,189.76,76.15,27.27
2023-01,Punjab,Pathankot,Airtel,3.29,197.66,56.94,23.15
2023-01,Punjab,Pathankot,Vi,0.74,152.21,63.72,17.22
2023-01,Punjab,Pathankot,BSNL,1.03,99.25,56.81,34.1
2023-01,Punjab,Pathankot,MTNL,0.2,95.68,56.92,25.01
2023-01,Punjab,Hoshiarpur,Jio,4.76,193.84,56.26,16.46
2023-01,Punjab,Hoshiarpur,Airtel,2.64,207.09,60.81,20.62
2023-01,Punjab,Hoshiarpur,Vi,2.52,164.1,65.13,33.12
2023-01,Punjab,Hoshiarpur,BSNL,0.56,84.64,60.65,27.81
2023-01,Punjab,Hoshiarpur,MTNL,0.35,109.37,63.95,27.96
2023-01,Punjab,Moga,Jio,5.01,173.69,67.58,23.99
2023-01,Punjab,Moga,Airtel,4.12,212.58,56.79,28.65
2023-01,Punjab,Moga,Vi,1.87,147.26,75.56,31.08
2023-01,Punjab,Moga,BSNL,0.63,91.58,58.57,30.51
2023-01,Punjab,Moga,MTNL,0.25,88.14,62.11,17.68
2023-01,Haryana,Faridabad,Jio,1.73,188.89,73.72,21.35
2023-01,Haryana,Faridabad,Airtel,3.33,195.0,56.17,20.52
2023-01,Haryana,Faridabad,Vi,0.78,161.21,75.98,15.08
2023-01,Haryana,Faridabad,BSNL,0.72,82.4,62.91,17.04
2023-01,Haryana,Faridabad,MTNL,0.19,90.81,76.07,21.27
2023-01,Haryana,Gurugram,Jio,5.61,193.67,65.85,33.2
2023-01,Haryana,Gurugram,Airtel,5.42,206.32,57.23,28.74
2023-01,Haryana,Gurugram,Vi,1.36,154.81,70.82,29.08
2023-01,Haryana,Gurugram,BSNL,0.3,75.13,72.83,28.33
2023-01,Haryana,Gurugram,MTNL,0.4,108.98,78.77,29.05
2023-01,Haryana,Panipat,Jio,1.85,178.94,74.55,27.88
2023-01,Haryana,Panipat,Airtel,2.76,196.45,78.92,25.01
2023-01,Haryana,Panipat,Vi,1.47,152.98,60.22,22.37
2023-01,Haryana,Panipat,BSNL,0.27,86.09,74.19,23.33
2023-01,Haryana,Panipat,MTNL,0.42,104.67,60.3,28.15
2023-01,Haryana,Ambala,Jio,5.28,184.17,60.39,28.56
2023-01,Haryana,Ambala,Airtel,2.71,213.23,58.42,28.03
2023-01,Haryana,Ambala,Vi,1.28,162.16,71.12,22.9
2023-01,Haryana,Ambala,BSNL,0.42,96.4,77.26,20.75
2023-01,Haryana,Ambala,MTNL,0.12,91.03,57.79,25.32
2023-01,Haryana,Yamunanagar,Jio,4.92,178.03,55.37,22.58
2023-01,Haryana,Yamunanagar,Airtel,1.46,205.12,58.11,23.27
2023-01,Haryana,Yamunanagar,Vi,1.39,154.79,68.27,26.9
2023-01,Haryana,Yamunanagar,BSNL,0.49,75.3,79.09,25.38
2023-01,Haryana,Yamunanagar,MTNL,0.22,100.33,74.35,30.46
2023-01,Haryana,Rohtak,Jio,5.74,185.64,58.14,15.34
2023-01,Haryana,Rohtak,Airtel,5.04,218.1,58.01,20.31
2023-01,Haryana,Rohtak,Vi,1.07,140.53,74.33,25.36
2023-01,Haryana,Rohtak,BSNL,0.49,85.44,55.03,21.0
2023-01,Haryana,Rohtak,MTNL,0.44,99.39,76.18,15.47
2023-01,Haryana,Hisar,Jio,5.2,196.96,74.51,24.16
2023-01,Haryana,Hisar,Airtel,2.67,206.94,56.64,19.56
2023-01,Haryana,Hisar,Vi,1.46,147.4,73.69,24.48
2023-01,Haryana,Hisar,BSNL,0.8,76.74,78.57,30.7
2023-01,Haryana,Hisar,MTNL,0.33,109.74,79.07,16.51
2023-01,Haryana,Karnal,Jio,2.39,180.97,59.9,17.82
2023-01,Haryana,Karnal,Airtel,4.82,213.67,69.46,17.94
2023-01,Haryana,Karnal,Vi,1.94,164.33,64.7,28.48
2023-01,Haryana,Karnal,BSNL,0.46,82.8,77.94,20.81
2023-01,Haryana,Karnal,MTNL,0.39,94.1,72.69,16.24
2023-01,Haryana,Sonipat,Jio,1.41,174.42,70.77,23.95
2023-01,Haryana,Sonipat,Airtel,5.2,199.03,68.24,19.84
2023-01,Haryana,Sonipat,Vi,1.91,155.02,56.91,20.49
2023-01,Haryana,Sonipat,BSNL,0.64,99.21,68.66,23.66
2023-01,Haryana,Sonipat,MTNL,0.14,81.32,66.14,19.18
2023-01,Haryana,Panchkula,Jio,4.77,171.5,79.53,30.86
2023-01,Haryana,Panchkula,Airtel,2.57,220.61,79.02,18.94
2023-01,Haryana,Panchkula,Vi,2.72,168.54,72.79,34.62
2023-01,Haryana,Panchkula,BSNL,0.44,92.09,65.92,26.87
2023-01,Haryana,Panchkula,MTNL,0.27,82.19,79.53,18.8
2023-01,Delhi,New Delhi,Jio,11.36,193.78,78.59,34.2
2023-01,Delhi,New Delhi,Airtel,11.18,210.64,73.93,18.23
2023-01,Delhi,New Delhi,Vi,3.94,154.31,61.18,27.81
2023-01,Delhi,New Delhi,BSNL,0.76,95.0,69.13,30.43
2023-01,Delhi,New Delhi,MTNL,0.22,94.97,55.23,22.14
2023-01,Delhi,Dwarka,Jio,5.25,197.79,70.86,19.44
2023-01,Delhi,Dwarka,Airtel,9.79,204.65,73.22,16.91
2023-01,Delhi,Dwarka,Vi,1.35,152.86,67.02,28.25
2023-01,Delhi,Dwarka,BSNL,0.79,78.56,64.95,33.39
2023-01,Delhi,Dwarka,MTNL,0.28,109.8,74.03,22.43
2023-01,Delhi,Rohini,Jio,9.34,181.77,77.96,34.02
2023-01,Delhi,Rohini,Airtel,5.94,212.31,74.69,20.02
2023-01,Delhi,Rohini,Vi,2.64,156.92,71.42,19.81
2023-01,Delhi,Rohini,BSNL,1.64,80.75,57.55,25.12
2023-01,Delhi,Rohini,MTNL,0.22,86.63,55.9,18.5
2023-01,Delhi,Janakpuri,Jio,5.7,196.0,78.76,26.63
2023-01,Delhi,Janakpuri,Airtel,7.7,208.1,67.92,30.18
2023-01,Delhi,Janakpuri,Vi,2.48,148.47,77.35,33.93
2023-01,Delhi,Janakpuri,BSNL,1.24,101.78,74.51,24.53
2023-01,Delhi,Janakpuri,MTNL,0.34,94.93,69.78,18.72
2023-01,Delhi,Laxmi Nagar,Jio,10.1,179.95,60.18,16.42
2023-01,Delhi,Laxmi Nagar,Airtel,10.17,197.07,67.67,23.19
2023-01,Delhi,Laxmi Nagar,Vi,4.67,164.33,63.3,28.87
2023-01,Delhi,Laxmi Nagar,BSNL,1.57,98.13,58.79,32.52
