customer_id,state,operator,plan_type,tenure_months,monthly_charge,total_charges,internet_service,num_complaints,churn
C000349,Assam,Airtel,Postpaid,0,770.16,0.0,3G,0,0
C000350,Rajasthan,MTNL,Postpaid,11,235.94,2595.37,No Service,0,0
C000351,West Bengal,Jio,Prepaid,50,995.7,49785.05,4G,1,0
C000352,Tamil Nadu,Jio,Prepaid,52,632.74,32902.47,Fiber,1,0
C000353,Goa,Jio,Prepaid,0,656.63,0.0,No Service,2,0
C000354,Gujarat,Jio,Prepaid,15,677.09,10156.39,No Service,0,0
C000355,Karnataka,Airtel,Prepaid,19,603.59,11468.29,No Service,3,0
C000356,Himachal Pradesh,Jio,Postpaid,16,168.35,2693.64,4G,0,0
C000357,Jharkhand,Jio,Postpaid,36,735.91,26492.86,4G,2,1
C000358,Bihar,Vi,Postpaid,9,489.62,4406.56,No Service,0,1
C000359,Kerala,Vi,Postpaid,21,761.1,15983.03,4G,4,0
C000360,West Bengal,Vi,Prepaid,3,467.91,1403.74,3G,2,0
C000361,Karnataka,Airtel,Postpaid,4,425.01,1700.05,Fiber,1,1
C000362,Assam,BSNL,Postpaid,42,206.86,8688.05,Fiber,1,0
C000363,Rajasthan,Jio,Prepaid,7,485.69,3399.84,No Service,2,0
C000364,Tamil Nadu,BSNL,Prepaid,14,320.2,4482.84,No Service,0,1
C000365,Bihar,BSNL,Postpaid,31,327.49,10152.16,Fiber,3,0
C000366,Punjab,Airtel,Prepaid,3,775.24,2325.71,No Service,2,1
C000367,Tamil Nadu,Airtel,Prepaid,7,334.54,2341.75,3G,2,0
C000368,Uttar Pradesh,BSNL,Postpaid,34,302.26,10276.82,4G,1,0
C000369,Gujarat,Jio,Postpaid,0,155.39,0.0,4G,1,0
C000370,Odisha,Airtel,Prepaid,12,411.61,4939.31,Fiber,1,0
C000371,Maharashtra,Jio,Prepaid,79,603.15,47648.96,No Service,1,0
C000372,Uttar Pradesh,Vi,Prepaid,7,756.74,5297.17,3G,2,1
C000373,Uttar Pradesh,Jio,Postpaid,19,516.54,9814.25,No Service,2,0
C000374,Tamil Nadu,Jio,Postpaid,3,301.79,905.36,Fiber,1,0
C000375,Jammu & Kashmir,Airtel,Prepaid,17,202.29,3438.96,4G,2,0
C000376,Kerala,Airtel,Postpaid,18,172.55,3105.95,4G,1,0
C000377,Uttarakhand,Airtel,Prepaid,69,863.98,59614.47,3G,2,0
C000378,Tamil Nadu,MTNL,Prepaid,18,93.03,1674.49,No Service,2,1
C000379,Odisha,Jio,Postpaid,37,280.23,10368.41,3G,1,0
C000380,Telangana,Vi,Postpaid,33,566.45,18692.76,Fiber,0,0
C000381,Bihar,Jio,Prepaid,50,882.52,44126.03,3G,1,0
C000382,Gujarat,Jio,Postpaid,35,123.45,4320.77,4G,0,0
C000383,Goa,Airtel,Postpaid,57,583.83,33278.4,4G,1,0
C000384,Gujarat,Jio,Postpaid,41,441.38,18096.5,Fiber,2,0
C000385,Kerala,Jio,Prepaid,8,812.57,6500.55,Fiber,3,0
C000386,Madhya Pradesh,BSNL,Postpaid,18,144.7,2604.52,No Service,2,0
C000387,Telangana,Jio,Prepaid,56,348.21,19499.99,3G,1,0
C000388,Bihar,BSNL,Prepaid,4,542.15,2168.62,3G,1,0
C000389,Telangana,Jio,Postpaid,22,174.12,3830.59,No Service,4,0
C000390,Punjab,Vi,Postpaid,26,670.2,17425.31,3G,0,0
C000391,Rajasthan,Airtel,Postpaid,13,245.01,3185.13,3G,0,0
C000392,Assam,Jio,Prepaid,17,746.42,12689.11,No Service,1,0
C000393,Tamil Nadu,Airtel,Prepaid,4,871.36,3485.44,3G,3,0
C000394,Madhya Pradesh,Jio,Postpaid,41,512.34,21005.89,3G,1,0
C000395,Kerala,Airtel,Postpaid,9,255.39,2298.47,4G,2,0
C000396,Delhi,Airtel,Prepaid,3,412.15,1236.44,3G,2,0
C000397,Himachal Pradesh,MTNL,Postpaid,10,513.78,5137.82,Fiber,3,0
C000398,Tamil Nadu,Vi,Postpaid,9,716.69,6450.25,3G,0,1
C000399,Assam,Vi,Prepaid,46,303.46,13959.23,Fiber,2,0
C000400,Gujarat,BSNL,Postpaid,17,224.27,3812.55,Fiber,0,1
C000401,Gujarat,Jio,Postpaid,8,686.85,5494.77,3G,5,0
C000402,Punjab,BSNL,Prepaid,26,362.04,9412.99,4G,0,0
C000403,Goa,Airtel,Postpaid,14,877.11,12279.5,3G,1,0
C000404,Delhi,Vi,Prepaid,2,479.29,958.59,3G,0,0
C000405,Punjab,Jio,Postpaid,60,351.03,21062.02,4G,3,0
C000406,Uttar Pradesh,Jio,Prepaid,0,965.53,0.0,No Service,1,0
C000407,Assam,Airtel,Prepaid,7,884.48,6191.35,3G,0,0
C000408,Telangana,Vi,Prepaid,18,185.88,3345.86,3G,1,0
C000409,Odisha,Jio,Prepaid,8,637.52,5100.17,Fiber,1,0
C000410,Delhi,Jio,Postpaid,1,911.61,911.61,Fiber,4,1
C000411,Goa,MTNL,Postpaid,6,488.47,2930.83,3G,0,0
C000412,Tamil Nadu,Airtel,Postpaid,129,869.13,112117.32,3G,1,0
C000413,Rajasthan,Vi,Prepaid,21,202.44,4251.23,3G,0,0
C000414,Assam,Jio,Prepaid,26,845.36,21979.31,4G,3,0
C000415,Andhra Pradesh,Vi,Prepaid,13,795.49,10341.39,3G,3,0
C000416,Jharkhand,Airtel,Postpaid,21,731.37,15358.78,4G,1,1
C000417,Himachal Pradesh,BSNL,Prepaid,11,322.74,3550.14,3G,4,0
C000418,Punjab,MTNL,Postpaid,1,196.77,196.77,No Service,1,1
C000419,Haryana,Vi,Prepaid,3,348.13,1044.4,4G,2,1
C000420,Madhya Pradesh,Airtel,Postpaid,22,351.61,7735.53,No Service,0,0
C000421,Goa,Airtel,Prepaid,0,105.9,0.0,4G,0,1
C000422,Gujarat,Airtel,Prepaid,2,403.97,807.95,Fiber,3,0
C000423,Assam,Jio,Prepaid,12,177.38,2128.6,4G,1,0
C000424,Madhya Pradesh,BSNL,Prepaid,16,531.48,8503.68,3G,3,0
C000425,Assam,BSNL,Prepaid,12,287.19,3446.25,3G,3,0
C000426,West Bengal,Airtel,Postpaid,41,958.55,39300.73,4G,1,0
C000427,Jammu & Kashmir,Jio,Prepaid,1,330.85,330.85,4G,0,0
C000428,Uttarakhand,BSNL,Prepaid,27,121.22,3273.03,4G,1,0
C000429,Goa,Airtel,Postpaid,3,476.05,1428.16,Fiber,1,1
C000430,Maharashtra,Jio,Postpaid,10,946.55,9465.53,4G,2,0
C000431,Uttarakhand,Airtel,Prepaid,0,671.49,0.0,No Service,4,0
C000432,Jammu & Kashmir,Airtel,Postpaid,1,579.57,579.57,No Service,0,1
C000433,Andhra Pradesh,Vi,Postpaid,13,364.54,4738.98,3G,2,1
C000434,Delhi,Jio,Prepaid,19,407.85,7749.16,4G,4,0
C000435,Delhi,Airtel,Postpaid,7,374.68,2622.78,4G,4,0
C000436,Madhya Pradesh,Airtel,Postpaid,13,385.98,5017.74,3G,1,0
C000437,Bihar,MTNL,Prepaid,29,431.14,12503.02,3G,1,0
C000438,Assam,Airtel,Postpaid,3,900.09,2700.26,4G,1,1
C000439,Delhi,Jio,Postpaid,24,672.21,16133.09,4G,1,0
C000440,Gujarat,Jio,Postpaid,8,708.41,5667.27,No Service,1,0
C000441,Himachal Pradesh,Airtel,Prepaid,106,507.6,53805.75,3G,1,0
C000442,Uttarakhand,Vi,Prepaid,0,553.91,0.0,4G,2,1
C000443,Odisha,MTNL,Postpaid,11,145.81,1603.95,No Service,0,0
C000444,Kerala,Airtel,Prepaid,14,359.32,5030.48,No Service,1,0
C000445,Assam,Airtel,Prepaid,9,898.56,8087.07,4G,3,0
C000446,Uttarakhand,Airtel,Prepaid,11,445.96,4905.57,3G,1,0
C000447,Odisha,Airtel,Postpaid,19,586.53,11144.15,3G,3,0
C000448,Jharkhand,Jio,Prepaid,5,150.88,754.41,No Service,1,0
C000449,Gujarat,BSNL,Postpaid,19,246.93,4691.66,No Service,1,0
C000450,Bihar,Jio,Prepaid,23,539.01,12397.19,4G,3,0
C000451,Bihar,Airtel,Prepaid,23,280.18,6444.16,No Service,1,0
C000452,Assam,Airtel,Postpaid,18,303.97,5471.55,Fiber,5,0
C000453,Gujarat,MTNL,Postpaid,3,488.27,1464.82,3G,3,0
C000454,Madhya Pradesh,Airtel,Postpaid,95,534.07,50736.34,4G,2,0
C000455,West Bengal,Airtel,Postpaid,5,784.62,3923.09,Fiber,1,0
C000456,Karnataka,Jio,Postpaid,20,878.02,17560.39,No Service,4,0
C000457,Assam,Airtel,Prepaid,5,197.34,986.69,3G,4,0
C000458,Himachal Pradesh,Jio,Postpaid,14,558.39,7817.45,3G,2,0
C000459,Uttarakhand,Jio,Postpaid,27,749.44,20234.78,3G,1,0
C000460,Odisha,Vi,Postpaid,10,822.99,8229.93,3G,1,0
C000461,Goa,Jio,Postpaid,0,997.04,0.0,3G,2,1
C000462,Jammu & Kashmir,Jio,Postpaid,32,849.73,27191.36,3G,1,0
C000463,Jammu & Kashmir,Vi,Prepaid,35,691.69,24209.03,Fiber,3,0
C000464,Uttarakhand,Airtel,Postpaid,1,465.79,465.79,4G,1,0
C000465,Goa,Jio,Prepaid,2,826.41,1652.82,4G,1,0
C000466,Maharashtra,Airtel,Postpaid,17,368.61,6266.35,4G,0,0
C000467,Haryana,Vi,Postpaid,37,735.38,27208.98,No Service,0,1
C000468,Karnataka,Vi,Prepaid,12,364.76,4377.14,3G,1,0
C000469,Goa,Airtel,Postpaid,63,463.59,29206.32,3G,2,0
C000470,Rajasthan,Airtel,Postpaid,24,980.08,23521.99,3G,1,0
C000471,Goa,Vi,Postpaid,3,898.79,2696.38,No Service,2,0
C000472,West Bengal,MTNL,Postpaid,1,428.01,428.01,3G,1,0
C000473,Andhra Pradesh,BSNL,Postpaid,39,357.75,13952.27,3G,1,0
C000474,West Bengal,Vi,Postpaid,7,546.03,3822.18,3G,1,0
C000475,Odisha,Jio,Postpaid,1,772.78,772.78,3G,1,0
C000476,Uttar Pradesh,Airtel,Postpaid,1,347.55,347.55,No Service,1,0
C000477,Bihar,MTNL,Prepaid,0,192.68,0.0,3G,2,0
C000478,Karnataka,Jio,Prepaid,7,857.44,6002.08,3G,2,0
C000479,Delhi,Vi,Postpaid,57,438.59,24999.42,4G,1,0
C000480,West Bengal,Vi,Postpaid,16,447.88,7166.14,3G,2,1
C000481,Gujarat,Jio,Prepaid,29,698.75,20263.66,4G,4,0
C000482,Karnataka,Vi,Prepaid,36,678.73,24434.43,4G,0,0
C000483,Karnataka,Jio,Postpaid,75,549.36,41202.08,No Service,1,0
C000484,Uttar Pradesh,Vi,Prepaid,11,431.83,4750.15,Fiber,0,0
C000485,Jharkhand,MTNL,Prepaid,12,503.38,6040.53,No Service,1,0
C000486,Jammu & Kashmir,BSNL,Postpaid,15,534.68,8020.27,No Service,0,0
C000487,Jammu & Kashmir,Jio,Postpaid,22,364.77,8024.97,3G,0,0
C000488,Kerala,Airtel,Prepaid,32,383.06,12258.07,4G,2,0
C000489,Jharkhand,Vi,Prepaid,53,357.67,18956.44,4G,1,1
C000490,Haryana,BSNL,Prepaid,17,203.9,3466.3,Fiber,1,0
C000491,Punjab,Vi,Prepaid,9,116.39,1047.55,3G,0,0
C000492,Karnataka,Jio,Prepaid,16,462.86,7405.77,3G,2,0
C000493,Kerala,Airtel,Postpaid,79,566.13,44724.2,4G,1,0
C000494,Assam,Airtel,Prepaid,35,568.17,19885.83,Fiber,1,1
C000495,Madhya Pradesh,Jio,Postpaid,35,825.44,28890.4,3G,0,0
C000496,Rajasthan,Jio,Postpaid,0,362.98,0.0,3G,2,0
C000497,Uttarakhand,Vi,Prepaid,0,368.82,0.0,4G,3,0
C000498,Himachal Pradesh,BSNL,Postpaid,36,480.8,17308.91,No Service,1,0
C000499,Assam,Jio,Postpaid,1,304.41,304.41,Fiber,1,0
C000500,Rajasthan,MTNL,Postpaid,15,90.64,1359.54,3G,6,0
C000501,Andhra Pradesh,Jio,Postpaid,6,275.25,1651.5,4G,0,0
C000502,Delhi,Vi,Postpaid,36,619.47,22300.87,3G,0,0
C000503,Uttarakhand,Vi,Prepaid,24,448.35,10760.38,3G,1,0
C000504,Jammu & Kashmir,Airtel,Prepaid,59,360.45,21266.79,Fiber,3,0
C000505,Goa,Jio,Postpaid,0,666.83,0.0,4G,1,0
C000506,Punjab,Vi,Postpaid,18,316.7,5700.67,Fiber,2,0
C000507,Jammu & Kashmir,BSNL,Postpaid,39,307.62,11997.14,3G,2,1
C000508,Himachal Pradesh,Jio,Prepaid,14,287.27,4021.74,No Service,0,0
C000509,Gujarat,Airtel,Postpaid,95,812.83,77218.72,No Service,1,0
C000510,Jharkhand,BSNL,Prepaid,5,573.17,2865.86,4G,4,0
C000511,Goa,Vi,Prepaid,21,164.77,3460.24,No Service,2,0
C000512,Assam,Vi,Prepaid,57,948.33,54054.89,Fiber,4,0
C000513,Karnataka,Vi,Prepaid,30,321.61,9648.19,4G,2,0
C000514,Rajasthan,Jio,Postpaid,35,548.01,19180.21,Fiber,0,1
C000515,Goa,Jio,Postpaid,10,932.57,9325.75,Fiber,1,0
C000516,Assam,Airtel,Prepaid,9,862.24,7760.14,No Service,1,0
C000517,Gujarat,Airtel,Postpaid,0,531.8,0.0,Fiber,1,1
C000518,Jharkhand,Airtel,Postpaid,12,926.58,11118.94,Fiber,1,0
C000519,Punjab,Jio,Prepaid,11,452.21,4974.34,4G,4,0
C000520,Uttarakhand,Jio,Postpaid,6,606.67,3640.0,3G,2,0
C000521,Tamil Nadu,Airtel,Prepaid,60,190.62,11437.4,Fiber,1,1
C000522,Odisha,Jio,Postpaid,0,256.7,0.0,4G,3,0
C000523,Gujarat,Vi,Postpaid,20,564.03,11280.57,3G,1,0
C000524,Punjab,Airtel,Postpaid,53,950.81,50392.98,No Service,3,0
C000525,Tamil Nadu,Vi,Prepaid,5,631.02,3155.09,3G,0,1
C000526,Uttar Pradesh,Jio,Postpaid,46,285.37,13126.94,4G,0,1
C000527,Andhra Pradesh,BSNL,Prepaid,67,333.14,22320.18,3G,3,0
C000528,Delhi,Vi,Postpaid,35,688.19,24086.5,No Service,0,0
C000529,Andhra Pradesh,Jio,Postpaid,18,353.23,6358.05,4G,1,0
C000530,Telangana,Jio,Prepaid,34,99.01,3366.36,Fiber,1,1
C000531,Goa,Airtel,Prepaid,86,302.51,26016.1,4G,1,0
C000532,West Bengal,Jio,Prepaid,0,755.41,0.0,No Service,1,0
C000533,Himachal Pradesh,Vi,Prepaid,32,862.58,27602.65,4G,1,0
C000534,Karnataka,Airtel,Prepaid,29,834.1,24188.94,4G,0,0
C000535,Karnataka,Jio,Postpaid,55,825.02,45376.33,4G,3,0
C000536,Uttarakhand,Jio,Postpaid,1,589.05,589.05,4G,1,0
C000537,Kerala,BSNL,Prepaid,21,573.6,12045.6,No Service,0,0
C000538,Kerala,Jio,Prepaid,22,365.9,8049.89,No Service,2,0
C000539,Jharkhand,Airtel,Postpaid,17,431.35,7333.0,No Service,4,0
C000540,Assam,Jio,Postpaid,28,755.08,21142.32,No Service,2,0
C000541,Gujarat,Jio,Prepaid,10,401.05,4010.49,No Service,6,0
C000542,Andhra Pradesh,BSNL,Postpaid,4,483.95,1935.8,4G,2,0
C000543,Delhi,BSNL,Postpaid,0,439.4,0.0,No Service,2,0
C000544,Jharkhand,Airtel,Postpaid,40,590.79,23631.49,4G,1,0
C000545,Telangana,Jio,Prepaid,30,875.38,26261.29,No Service,0,0
C000546,Bihar,Jio,Prepaid,19,455.9,8662.07,Fiber,0,0
C000547,Telangana,Airtel,Prepaid,4,377.81,1511.24,Fiber,2,0
C000548,West Bengal,Vi,Prepaid,6,661.39,3968.32,No Service,3,0
C000549,West Bengal,BSNL,Postpaid,1,355.78,355.78,3G,1,1
C000550,Maharashtra,Jio,Prepaid,23,399.64,9191.83,Fiber,2,0
C000551,Odisha,BSNL,Prepaid,8,293.09,2344.75,No Service,2,0
C000552,Andhra Pradesh,Airtel,Postpaid,69,676.56,46682.71,No Service,2,0
C000553,Delhi,Airtel,Postpaid,33,190.24,6277.78,3G,1,0
C000554,Telangana,Airtel,Postpaid,94,159.75,15016.72,No Service,1,0
C000555,Uttar Pradesh,Vi,Postpaid,2,462.24,924.48,3G,2,1
C000556,West Bengal,Airtel,Postpaid,12,336.85,4042.18,Fiber,0,0
C000557,Uttarakhand,BSNL,Prepaid,7,214.63,1502.41,Fiber,3,1
C000558,Telangana,Airtel,Postpaid,72,366.56,26392.44,3G,0,0
C000559,Gujarat,Jio,Prepaid,23,682.65,15701.05,No Service,1,0
C000560,Uttarakhand,BSNL,Postpaid,6,424.45,2546.73,3G,2,0
C000561,Telangana,Vi,Postpaid,21,878.49,18448.21,No Service,1,1
C000562,Delhi,Jio,Postpaid,69,761.88,52569.84,4G,1,0
C000563,Gujarat,Vi,Postpaid,28,711.1,19910.82,4G,1,0
C000564,Jharkhand,MTNL,Prepaid,7,302.54,2117.76,Fiber,3,0
C000565,Tamil Nadu,BSNL,Prepaid,90,114.42,10298.0,Fiber,0,0
C000566,Haryana,Jio,Prepaid,2,772.55,1545.09,Fiber,2,0
C000567,Gujarat,Jio,Postpaid,30,107.15,3214.46,3G,3,0
C000568,Karnataka,Airtel,Postpaid,2,278.34,556.69,No Service,2,1
C000569,Maharashtra,Jio,Postpaid,5,342.73,1713.63,Fiber,1,0
C000570,Maharashtra,Airtel,Postpaid,31,645.06,19996.82,3G,1,0
C000571,Maharashtra,Airtel,Postpaid,43,823.58,35414.0,4G,3,0
C000572,Uttar Pradesh,BSNL,Prepaid,32,457.88,14652.01,4G,1,0
C000573,West Bengal,Airtel,Postpaid,60,625.0,37500.24,3G,1,0
C000574,Telangana,Vi,Prepaid,54,698.82,37736.1,3G,3,0
C000575,Punjab,Airtel,Prepaid,13,497.29,6464.78,4G,2,0
C000576,Kerala,Vi,Prepaid,8,498.53,3988.22,Fiber,0,0
C000577,Tamil Nadu,Airtel,Postpaid,16,149.56,2392.94,No Service,2,0
C000578,Karnataka,Airtel,Prepaid,12,688.66,8263.88,Fiber,1,0
C000579,Odisha,BSNL,Postpaid,1,159.65,159.65,Fiber,4,1
C000580,Assam,BSNL,Prepaid,8,194.38,1555.01,4G,2,0
C000581,Uttarakhand,Airtel,Prepaid,42,809.36,33993.27,Fiber,3,0
C000582,Goa,BSNL,Prepaid,16,567.61,9081.68,4G,1,0
C000583,Madhya Pradesh,Jio,Prepaid,19,551.82,10484.57,4G,0,0
C000584,Punjab,BSNL,Postpaid,27,511.87,13820.5,4G,3,1
C000585,Uttarakhand,Jio,Postpaid,26,260.33,6768.53,3G,1,0
C000586,Punjab,Vi,Prepaid,4,100.79,403.17,Fiber,3,1
C000587,Assam,Vi,Postpaid,0,248.17,0.0,Fiber,1,1
C000588,Uttar Pradesh,Airtel,Prepaid,2,299.13,598.25,3G,2,1
C000589,Himachal Pradesh,Vi,Postpaid,11,309.78,3407.61,3G,0,0
C000590,Maharashtra,Airtel,Postpaid,22,600.19,13204.19,No Service,1,0
C000591,Andhra Pradesh,Airtel,Postpaid,28,730.93,20466.08,No Service,0,0
C000592,Rajasthan,Vi,Postpaid,12,882.47,10589.69,Fiber,2,0
C000593,Himachal Pradesh,Jio,Prepaid,2,402.49,804.97,Fiber,0,0
C000594,Tamil Nadu,Jio,Postpaid,5,451.67,2258.37,4G,1,0
C000595,Punjab,Jio,Prepaid,13,115.31,1499.05,Fiber,1,0
C000596,Maharashtra,BSNL,Postpaid,19,398.75,7576.26,3G,1,1
C000597,Telangana,Jio,Prepaid,30,581.09,17432.73,4G,4,0
C000598,Haryana,Airtel,Postpaid,14,264.1,3697.37,Fiber,3,0
C000599,Maharashtra,Jio,Prepaid,39,910.6,35513.27,3G,0,1
C000600,Punjab,Jio,Postpaid,50,449.46,22473.22,No Service,2,0
C000601,Tamil Nadu,Vi,Prepaid,1,436.92,436.92,4G,3,1
C000602,Goa,Airtel,Prepaid,5,414.47,2072.34,3G,1,0
C000603,Kerala,Jio,Prepaid,14,749.46,10492.5,Fiber,2,0
C000604,Rajasthan,Airtel,Postpaid,26,534.59,13899.35,3G,0,0
C000605,Odisha,Vi,Postpaid,35,592.58,20740.2,3G,0,0
C000606,Andhra Pradesh,Vi,Postpaid,21,802.76,16858.04,4G,3,0
C000607,Delhi,Jio,Postpaid,23,767.03,17641.64,Fiber,0,0
C000608,Punjab,Jio,Postpaid,53,773.98,41020.94,3G,5,0
C000609,Delhi,Jio,Prepaid,4,525.53,2102.12,3G,1,1
C000610,Madhya Pradesh,Airtel,Prepaid,9,316.35,2847.16,No Service,0,0
C000611,Madhya Pradesh,Jio,Postpaid,57,555.35,31655.16,3G,0,1
C000612,Kerala,Vi,Postpaid,28,443.52,12418.53,4G,3,0
C000613,Madhya Pradesh,Airtel,Postpaid,7,944.16,6609.13,3G,1,0
C000614,Uttar Pradesh,BSNL,Prepaid,5,434.51,2172.53,4G,0,0
C000615,Goa,Vi,Prepaid,7,694.77,4863.4,No Service,3,1
C000616,West Bengal,Airtel,Postpaid,28,430.51,12054.35,Fiber,1,0
C000617,Haryana,Vi,Prepaid,0,890.27,0.0,3G,1,1
C000618,Andhra Pradesh,Jio,Prepaid,26,389.72,10132.84,No Service,5,0
C000619,Punjab,Jio,Postpaid,6,618.03,3708.19,No Service,0,1
C000620,Jharkhand,Airtel,Postpaid,163,392.98,64054.98,Fiber,4,1
C000621,Bihar,Vi,Prepaid,12,216.07,2592.87,Fiber,0,0
C000622,Andhra Pradesh,Vi,Postpaid,36,608.56,21908.25,4G,1,1
C000623,Jammu & Kashmir,Airtel,Postpaid,0,786.92,0.0,3G,2,0
C000624,Haryana,Jio,Prepaid,23,606.06,13939.28,3G,3,0
C000625,Andhra Pradesh,Airtel,Prepaid,33,497.06,16403.13,No Service,2,0
C000626,Bihar,Airtel,Prepaid,63,935.23,58919.21,3G,1,0
C000627,Maharashtra,Airtel,Postpaid,130,982.01,127660.8,No Service,3,1
C000628,Tamil Nadu,Jio,Prepaid,14,706.31,9888.31,3G,3,0
C000629,Kerala,Jio,Prepaid,28,726.42,20339.82,No Service,1,0
C000630,Bihar,Airtel,Postpaid,24,638.37,15320.93,No Service,0,0
C000631,Madhya Pradesh,Jio,Prepaid,14,699.98,9799.78,Fiber,1,1
C000632,Maharashtra,BSNL,Prepaid,36,388.64,13990.92,4G,5,0
C000633,Andhra Pradesh,Airtel,Prepaid,4,614.35,2457.39,3G,2,0
C000634,Jharkhand,Airtel,Postpaid,10,145.79,1457.9,4G,0,0
C000635,Punjab,Airtel,Prepaid,2,645.16,1290.32,No Service,3,0
C000636,Punjab,Jio,Prepaid,52,275.99,14351.39,No Service,1,0
C000637,Uttarakhand,Airtel,Prepaid,141,126.02,17769.3,4G,4,1
C000638,West Bengal,Jio,Prepaid,9,159.31,1433.83,Fiber,4,0
C000639,Jharkhand,Jio,Postpaid,1,288.71,288.71,4G,1,1
C000640,Delhi,Jio,Postpaid,2,249.74,499.48,3G,0,0
C000641,Himachal Pradesh,Airtel,Postpaid,34,969.99,32979.5,Fiber,1,0
C000642,Bihar,Airtel,Postpaid,9,368.45,3316.01,4G,1,0
C000643,Goa,Vi,Postpaid,10,705.59,7055.95,Fiber,0,1
C000644,Goa,Jio,Prepaid,39,231.23,9017.96,4G,2,1
C000645,Kerala,Jio,Postpaid,15,371.18,5567.66,4G,2,0
C000646,Assam,Airtel,Prepaid,16,228.67,3658.73,No Service,1,0
C000647,Haryana,Jio,Prepaid,2,512.63,1025.25,4G,2,0
C000648,Odisha,Jio,Prepaid,14,751.51,10521.08,3G,4,0
C000649,Delhi,Airtel,Postpaid,43,989.51,42548.76,Fiber,2,0
C000650,Odisha,Jio,Postpaid,32,542.31,17353.99,No Service,2,0
C000651,Haryana,Vi,Postpaid,12,394.41,4732.92,No Service,2,1
C000652,Odisha,Jio,Prepaid,72,256.94,18499.86,4G,2,0
C000653,Kerala,Jio,Prepaid,6,596.4,3578.38,3G,2,0
C000654,Rajasthan,Vi,Postpaid,4,349.78,1399.12,Fiber,0,1
C000655,Uttarakhand,Jio,Postpaid,41,356.14,14601.61,Fiber,3,0
C000656,Delhi,Airtel,Postpaid,38,429.65,16326.76,Fiber,0,0
C000657,Jammu & Kashmir,Vi,Postpaid,44,815.33,35874.68,Fiber,0,0
C000658,Delhi,Jio,Prepaid,5,295.39,1476.93,No Service,1,1
C000659,Uttar Pradesh,Vi,Prepaid,0,882.6,0.0,4G,3,1
C000660,Uttarakhand,Vi,Postpaid,10,183.4,1833.99,4G,2,0
C000661,Himachal Pradesh,Jio,Prepaid,5,313.33,1566.66,4G,2,0
C000662,Karnataka,Airtel,Postpaid,4,537.54,2150.16,4G,3,0
C000663,Madhya Pradesh,MTNL,Postpaid,42,151.58,6366.47,3G,0,0
C000664,Uttarakhand,Jio,Prepaid,9,558.52,5026.7,4G,3,1
C000665,Haryana,BSNL,Postpaid,0,357.03,0.0,4G,2,1
C000666,Gujarat,Jio,Postpaid,14,312.73,4378.23,4G,0,0
C000667,Goa,Airtel,Prepaid,2,646.49,1292.98,3G,1,0
C000668,Jammu & Kashmir,Airtel,Postpaid,38,451.88,17171.6,Fiber,1,0
C000669,Jammu & Kashmir,Vi,Prepaid,6,708.65,4251.92,No Service,2,1
C000670,Assam,Vi,Postpaid,0,843.17,0.0,No Service,2,1
C000671,Odisha,Jio,Prepaid,0,964.34,0.0,Fiber,2,0
C000672,Delhi,Airtel,Postpaid,27,384.79,10389.46,Fiber,4,0
C000673,Jharkhand,Airtel,Postpaid,79,108.26,8552.23,4G,4,0
C000674,Odisha,Jio,Postpaid,1,497.52,497.52,3G,1,0
C000675,Jharkhand,Airtel,Postpaid,65,266.16,17300.38,3G,2,1
C000676,Goa,Vi,Prepaid,4,634.69,2538.77,Fiber,0,0
C000677,Jammu & Kashmir,Vi,Postpaid,14,550.37,7705.13,Fiber,1,0
C000678,Uttar Pradesh,BSNL,Prepaid,33,466.49,15394.13,No Service,4,1
C000679,Delhi,Jio,Postpaid,5,696.17,3480.86,4G,1,0
C000680,Gujarat,BSNL,Postpaid,54,550.35,29719.15,4G,1,0
C000681,Telangana,Jio,Postpaid,5,265.17,1325.85,3G,1,0
C000682,Tamil Nadu,Airtel,Prepaid,3,760.43,2281.3,Fiber,1,0
C000683,Punjab,Airtel,Prepaid,8,635.47,5083.79,No Service,1,0
C000684,Jammu & Kashmir,Jio,Prepaid,18,911.17,16401.09,Fiber,2,0
C000685,West Bengal,Airtel,Prepaid,41,608.94,24966.73,4G,3,1
C000686,Assam,Vi,Prepaid,42,819.88,34435.07,Fiber,0,0
C000687,Madhya Pradesh,Vi,Postpaid,14,205.84,2881.73,4G,1,1
C000688,Odisha,Jio,Postpaid,21,763.98,16043.58,Fiber,0,0
C000689,Uttar Pradesh,Jio,Postpaid,18,191.94,3454.89,3G,0,0
C000690,Gujarat,Airtel,Prepaid,8,943.48,7547.87,4G,2,0
C000691,Tamil Nadu,Airtel,Prepaid,13,411.77,5352.97,4G,0,1
C000692,Delhi,Airtel,Prepaid,28,511.14,14311.81,4G,1,0
C000693,Haryana,Airtel,Postpaid,20,422.29,8445.76,4G,3,0
C000694,Tamil Nadu,BSNL,Prepaid,39,236.62,9228.06,Fiber,0,1
C000695,Uttarakhand,Vi,Postpaid,15,532.92,7993.78,No Service,1,0
C000696,Madhya Pradesh,Vi,Prepaid,39,840.26,32770.19,3G,1,0
C000697,Jammu & Kashmir,Jio,Postpaid,64,205.78,13169.88,Fiber,3,0
C000698,Goa,BSNL,Prepaid,12,146.46,1757.5,4G,4,0
C000699,Punjab,Jio,Prepaid,2,650.52,1301.03,4G,2,0
