month,state,city,operator,call_drop_rate,avg_data_speed_mbps,tower_uptime_perc,latency_ms,complaints_per_1k
2023-01,West Bengal,Siliguri,BSNL,3.0,10.97,96.6,53.5,3.79
2023-01,West Bengal,Siliguri,MTNL,2.58,7.3,96.84,77.5,1.29
2023-01,West Bengal,Bardhaman,Jio,1.01,27.0,99.22,25.8,2.53
2023-01,West Bengal,Bardhaman,Airtel,0.95,31.74,99.5,67.7,4.67
2023-01,West Bengal,Bardhaman,Vi,1.34,18.0,97.89,79.5,4.67
2023-01,West Bengal,Bardhaman,BSNL,2.92,10.21,96.51,57.4,0.9
2023-01,West Bengal,Bardhaman,MTNL,2.75,7.64,97.0,66.9,3.69
2023-01,West Bengal,Malda,Jio,0.62,27.52,99.06,41.6,0.89
2023-01,West Bengal,Malda,Airtel,1.06,32.77,99.28,43.8,2.51
2023-01,West Bengal,Malda,Vi,1.56,18.58,98.35,49.8,4.96
2023-01,West Bengal,Malda,BSNL,3.11,7.04,96.76,27.0,4.18
2023-01,West Bengal,Malda,MTNL,2.53,11.39,97.02,68.4,4.06
2023-01,West Bengal,Baharampur,Jio,0.78,26.4,99.14,30.4,3.63
2023-01,West Bengal,Baharampur,Airtel,0.71,34.88,99.48,69.3,1.1
2023-01,West Bengal,Baharampur,Vi,1.72,20.61,98.09,56.4,3.94
2023-01,West Bengal,Baharampur,BSNL,2.7,8.51,96.44,28.8,2.15
2023-01,West Bengal,Baharampur,MTNL,2.34,7.13,96.58,77.8,2.97
2023-01,West Bengal,Habra,Jio,1.18,28.16,99.09,50.4,2.48
2023-01,West Bengal,Habra,Airtel,0.56,33.2,99.23,57.2,3.43
2023-01,West Bengal,Habra,Vi,1.29,16.31,98.27,47.6,0.76
2023-01,West Bengal,Habra,BSNL,3.2,6.29,96.62,79.0,1.58
2023-01,West Bengal,Habra,MTNL,2.39,7.61,96.68,26.1,3.61
2023-01,West Bengal,Kharagpur,Jio,0.64,28.55,99.5,68.8,3.27
2023-01,West Bengal,Kharagpur,Airtel,0.68,33.12,99.42,45.6,1.09
2023-01,West Bengal,Kharagpur,Vi,1.73,18.25,97.92,42.1,2.36
2023-01,West Bengal,Kharagpur,BSNL,3.1,9.67,96.66,20.7,2.37
2023-01,West Bengal,Kharagpur,MTNL,2.59,7.1,96.66,65.6,1.12
2023-01,Andhra Pradesh,Visakhapatnam,Jio,0.92,27.08,98.91,34.5,4.89
2023-01,Andhra Pradesh,Visakhapatnam,Airtel,0.98,34.8,99.39,26.6,2.97
2023-01,Andhra Pradesh,Visakhapatnam,Vi,1.47,20.22,97.86,49.3,1.18
2023-01,Andhra Pradesh,Visakhapatnam,BSNL,2.79,9.69,96.49,42.6,2.28
2023-01,Andhra Pradesh,Visakhapatnam,MTNL,2.58,10.93,97.04,77.3,4.04
2023-01,Andhra Pradesh,Vijayawada,Jio,0.79,29.44,99.16,35.3,4.28
2023-01,Andhra Pradesh,Vijayawada,Airtel,0.52,34.51,99.38,58.2,3.47
2023-01,Andhra Pradesh,Vijayawada,Vi,1.74,19.18,98.17,24.0,2.83
2023-01,Andhra Pradesh,Vijayawada,BSNL,2.69,9.69,96.51,60.8,0.69
2023-01,Andhra Pradesh,Vijayawada,MTNL,2.35,10.58,96.54,24.3,0.55
2023-01,Andhra Pradesh,Guntur,Jio,1.17,29.69,99.11,37.8,2.07
2023-01,Andhra Pradesh,Guntur,Airtel,0.96,33.31,99.21,30.4,0.94
2023-01,Andhra Pradesh,Guntur,Vi,1.6,19.82,97.96,21.3,0.87
2023-01,Andhra Pradesh,Guntur,BSNL,3.18,7.48,96.66,57.5,2.22
2023-01,Andhra Pradesh,Guntur,MTNL,2.42,7.61,96.87,66.5,3.4
2023-01,Andhra Pradesh,Nellore,Jio,0.92,26.21,99.48,67.9,1.82
2023-01,Andhra Pradesh,Nellore,Airtel,1.09,33.01,99.45,64.9,4.15
2023-01,Andhra Pradesh,Nellore,Vi,1.59,16.64,98.0,75.7,1.51
2023-01,Andhra Pradesh,Nellore,BSNL,2.82,8.16,96.46,56.8,4.74
2023-01,Andhra Pradesh,Nellore,MTNL,2.44,7.61,96.62,73.2,3.41
2023-01,Andhra Pradesh,Kurnool,Jio,0.77,30.08,99.42,70.8,4.64
2023-01,Andhra Pradesh,Kurnool,Airtel,0.65,33.78,99.38,70.5,3.78
2023-01,Andhra Pradesh,Kurnool,Vi,1.67,19.28,97.91,52.7,4.93
2023-01,Andhra Pradesh,Kurnool,BSNL,3.16,6.22,96.3,27.9,3.77
2023-01,Andhra Pradesh,Kurnool,MTNL,2.79,8.07,96.8,70.4,3.8
2023-01,Andhra Pradesh,Tirupati,Jio,0.93,28.95,99.21,37.9,3.04
2023-01,Andhra Pradesh,Tirupati,Airtel,0.91,34.37,99.48,65.7,1.22
2023-01,Andhra Pradesh,Tirupati,Vi,1.48,16.05,97.95,63.6,4.96
2023-01,Andhra Pradesh,Tirupati,BSNL,2.66,8.01,96.68,32.2,3.0
2023-01,Andhra Pradesh,Tirupati,MTNL,2.74,10.08,96.61,41.3,4.03
2023-01,Andhra Pradesh,Rajahmundry,Jio,0.93,26.03,99.36,22.1,3.86
2023-01,Andhra Pradesh,Rajahmundry,Airtel,0.62,34.79,99.32,39.6,1.17
2023-01,Andhra Pradesh,Rajahmundry,Vi,1.38,20.38,98.4,42.1,2.52
2023-01,Andhra Pradesh,Rajahmundry,BSNL,3.03,10.43,96.56,43.5,2.36
2023-01,Andhra Pradesh,Rajahmundry,MTNL,2.72,7.02,96.87,41.3,4.07
2023-01,Andhra Pradesh,Kakinada,Jio,0.66,28.94,99.19,58.5,0.79
2023-01,Andhra Pradesh,Kakinada,Airtel,0.85,32.81,99.44,56.2,3.54
2023-01,Andhra Pradesh,Kakinada,Vi,1.68,17.35,98.3,49.9,0.85
2023-01,Andhra Pradesh,Kakinada,BSNL,2.64,7.67,96.67,62.5,4.05
2023-01,Andhra Pradesh,Kakinada,MTNL,2.61,9.2,96.59,39.7,2.45
2023-01,Andhra Pradesh,Eluru,Jio,0.65,27.1,99.26,64.1,4.99
2023-01,Andhra Pradesh,Eluru,Airtel,1.06,33.21,99.35,58.2,4.04
2023-01,Andhra Pradesh,Eluru,Vi,1.27,18.05,98.3,43.0,3.07
2023-01,Andhra Pradesh,Eluru,BSNL,2.95,6.92,96.42,40.1,0.62
2023-01,Andhra Pradesh,Eluru,MTNL,2.31,11.16,96.66,51.1,1.84
2023-01,Andhra Pradesh,Ongole,Jio,1.16,27.3,99.16,72.4,4.29
2023-01,Andhra Pradesh,Ongole,Airtel,0.61,34.01,99.37,49.0,1.1
2023-01,Andhra Pradesh,Ongole,Vi,1.25,19.64,98.1,46.2,3.78
2023-01,Andhra Pradesh,Ongole,BSNL,3.06,6.79,96.57,28.1,3.88
2023-01,Andhra Pradesh,Ongole,MTNL,2.69,11.78,96.54,23.4,1.77
2023-01,Telangana,Hyderabad,Jio,0.76,27.23,99.44,35.0,1.72
2023-01,Telangana,Hyderabad,Airtel,0.96,32.25,99.57,23.9,2.69
2023-01,Telangana,Hyderabad,Vi,1.22,16.31,98.34,28.4,2.9
2023-01,Telangana,Hyderabad,BSNL,2.85,7.74,96.74,21.3,3.49
2023-01,Telangana,Hyderabad,MTNL,2.88,9.8,97.06,23.1,2.38
2023-01,Telangana,Warangal,Jio,0.76,29.65,99.49,35.4,3.44
2023-01,Telangana,Warangal,Airtel,0.62,32.83,99.38,78.3,3.24
2023-01,Telangana,Warangal,Vi,1.41,16.57,97.89,33.5,1.63
2023-01,Telangana,Warangal,BSNL,3.11,8.81,96.51,26.9,4.37
2023-01,Telangana,Warangal,MTNL,2.73,7.34,96.92,52.6,0.87
2023-01,Telangana,Nizamabad,Jio,0.87,28.42,99.0,76.7,4.32
2023-01,Telangana,Nizamabad,Airtel,0.9,32.31,99.35,59.1,2.95
2023-01,Telangana,Nizamabad,Vi,1.24,18.56,98.28,47.6,0.73
2023-01,Telangana,Nizamabad,BSNL,3.07,7.01,96.36,29.9,1.99
2023-01,Telangana,Nizamabad,MTNL,2.75,9.6,96.62,72.7,4.46
2023-01,Telangana,Karimnagar,Jio,1.12,27.19,99.17,79.1,3.97
2023-01,Telangana,Karimnagar,Airtel,0.52,30.33,99.38,74.6,2.92
2023-01,Telangana,Karimnagar,Vi,1.5,16.53,98.19,69.3,2.21
2023-01,Telangana,Karimnagar,BSNL,3.07,10.82,96.32,51.4,1.79
2023-01,Telangana,Karimnagar,MTNL,2.78,9.89,96.88,67.9,2.28
2023-01,Telangana,Khammam,Jio,1.15,28.67,98.99,61.8,4.07
2023-01,Telangana,Khammam,Airtel,0.69,34.29,99.64,36.6,4.93
2023-01,Telangana,Khammam,Vi,1.28,17.01,97.91,73.6,3.44
2023-01,Telangana,Khammam,BSNL,2.69,8.2,96.57,25.0,4.47
2023-01,Telangana,Khammam,MTNL,2.78,9.53,97.08,45.1,4.93
2023-01,Telangana,Ramagundam,Jio,1.0,29.17,99.0,72.9,2.42
2023-01,Telangana,Ramagundam,Airtel,0.6,30.06,99.44,51.6,3.74
2023-01,Telangana,Ramagundam,Vi,1.73,16.4,98.24,31.2,4.36
2023-01,Telangana,Ramagundam,BSNL,3.09,8.7,96.63,38.9,2.62
2023-01,Telangana,Ramagundam,MTNL,2.79,9.3,96.71,49.7,4.23
2023-01,Telangana,Mahbubnagar,Jio,0.8,26.87,99.33,69.6,0.95
2023-01,Telangana,Mahbubnagar,Airtel,0.64,30.71,99.31,47.0,3.87
2023-01,Telangana,Mahbubnagar,Vi,1.59,19.1,98.01,70.5,2.62
2023-01,Telangana,Mahbubnagar,BSNL,3.19,9.17,96.28,60.6,1.96
2023-01,Telangana,Mahbubnagar,MTNL,2.71,7.35,96.6,71.3,1.52
2023-01,Telangana,Nalgonda,Jio,1.1,27.4,99.29,61.6,2.81
2023-01,Telangana,Nalgonda,Airtel,0.68,31.06,99.12,38.2,3.44
2023-01,Telangana,Nalgonda,Vi,1.76,20.36,98.26,67.3,3.49
2023-01,Telangana,Nalgonda,BSNL,2.76,10.54,96.6,53.6,1.0
2023-01,Telangana,Nalgonda,MTNL,2.57,9.3,97.02,52.8,2.21
2023-01,Telangana,Adilabad,Jio,1.19,26.55,99.15,22.5,3.83
2023-01,Telangana,Adilabad,Airtel,1.05,31.4,99.62,37.5,4.6
2023-01,Telangana,Adilabad,Vi,1.65,20.02,97.81,77.8,3.77
2023-01,Telangana,Adilabad,BSNL,2.78,10.15,96.37,72.4,1.01
2023-01,Telangana,Adilabad,MTNL,2.72,9.7,96.56,34.5,0.56
2023-01,Telangana,Suryapet,Jio,0.88,27.51,99.26,37.8,1.85
2023-01,Telangana,Suryapet,Airtel,0.95,30.24,99.64,71.1,3.51
2023-01,Telangana,Suryapet,Vi,1.56,20.46,97.91,24.7,1.58
2023-01,Telangana,Suryapet,BSNL,3.08,6.17,96.55,79.7,4.35
2023-01,Telangana,Suryapet,MTNL,2.61,7.32,97.0,55.9,1.02
2023-01,Kerala,Thiruvananthapuram,Jio,0.66,30.55,99.3,69.8,4.46
2023-01,Kerala,Thiruvananthapuram,Airtel,0.84,32.59,99.36,39.0,2.46
2023-01,Kerala,Thiruvananthapuram,Vi,1.66,19.01,98.34,46.6,3.23
2023-01,Kerala,Thiruvananthapuram,BSNL,2.98,8.96,96.62,34.2,2.81
2023-01,Kerala,Thiruvananthapuram,MTNL,2.36,8.92,96.79,59.1,4.78
2023-01,Kerala,Kochi,Jio,0.96,29.72,99.2,58.0,0.82
2023-01,Kerala,Kochi,Airtel,0.65,31.81,99.38,22.7,1.13
2023-01,Kerala,Kochi,Vi,1.37,20.86,98.0,48.9,1.38
2023-01,Kerala,Kochi,BSNL,2.97,7.4,96.32,51.0,0.52
2023-01,Kerala,Kochi,MTNL,2.3,8.1,96.52,26.5,2.02
2023-01,Kerala,Kozhikode,Jio,1.08,28.86,99.21,37.6,4.69
2023-01,Kerala,Kozhikode,Airtel,0.74,30.44,99.47,26.8,2.05
2023-01,Kerala,Kozhikode,Vi,1.5,20.37,98.1,62.1,4.97
2023-01,Kerala,Kozhikode,BSNL,2.68,7.37,96.44,45.3,2.35
2023-01,Kerala,Kozhikode,MTNL,2.84,10.57,96.86,38.6,4.21
2023-01,Kerala,Thrissur,Jio,1.17,30.11,98.9,58.2,0.73
2023-01,Kerala,Thrissur,Airtel,0.65,30.3,99.46,61.2,1.02
2023-01,Kerala,Thrissur,Vi,1.43,18.28,98.02,27.3,2.39
2023-01,Kerala,Thrissur,BSNL,3.05,6.36,96.25,41.3,4.74
2023-01,Kerala,Thrissur,MTNL,2.7,10.39,96.72,55.6,0.55
2023-01,Kerala,Kollam,Jio,0.98,30.57,99.27,72.4,3.76
2023-01,Kerala,Kollam,Airtel,0.57,34.51,99.14,52.0,1.14
2023-01,Kerala,Kollam,Vi,1.21,18.11,97.98,49.2,3.1
2023-01,Kerala,Kollam,BSNL,2.63,6.62,96.54,40.6,3.78
2023-01,Kerala,Kollam,MTNL,2.69,11.23,96.92,45.8,3.53
2023-01,Kerala,Palakkad,Jio,0.77,27.53,99.37,46.8,4.09
2023-01,Kerala,Palakkad,Airtel,0.99,34.29,99.65,45.9,1.93
2023-01,Kerala,Palakkad,Vi,1.55,17.86,98.16,62.3,3.6
2023-01,Kerala,Palakkad,BSNL,2.82,6.83,96.46,28.6,4.51
2023-01,Kerala,Palakkad,MTNL,2.51,7.77,96.52,58.7,3.37
2023-01,Kerala,Alappuzha,Jio,0.8,26.36,99.15,38.7,3.55
2023-01,Kerala,Alappuzha,Airtel,0.86,31.82,99.23,79.3,2.54
2023-01,Kerala,Alappuzha,Vi,1.61,16.7,98.09,21.7,2.77
2023-01,Kerala,Alappuzha,BSNL,3.18,7.92,96.22,21.9,2.25
2023-01,Kerala,Alappuzha,MTNL,2.4,7.12,96.95,47.5,1.8
2023-01,Kerala,Malappuram,Jio,1.14,26.58,99.47,38.8,4.5
2023-01,Kerala,Malappuram,Airtel,0.86,34.13,99.69,37.3,4.83
2023-01,Kerala,Malappuram,Vi,1.43,17.93,98.0,52.5,1.19
2023-01,Kerala,Malappuram,BSNL,2.93,8.71,96.66,70.0,2.48
2023-01,Kerala,Malappuram,MTNL,2.48,8.3,96.62,23.5,2.04
2023-01,Kerala,Kannur,Jio,0.76,30.83,99.23,40.8,3.11
2023-01,Kerala,Kannur,Airtel,0.58,32.22,99.48,49.3,2.31
2023-01,Kerala,Kannur,Vi,1.8,20.4,98.17,54.2,3.29
2023-01,Kerala,Kannur,BSNL,2.72,7.98,96.22,48.5,2.94
2023-01,Kerala,Kannur,MTNL,2.44,11.82,97.05,63.3,2.9
2023-01,Kerala,Kasaragod,Jio,1.12,26.65,99.37,27.5,4.07
2023-01,Kerala,Kasaragod,Airtel,0.67,34.39,99.67,28.9,2.58
2023-01,Kerala,Kasaragod,Vi,1.79,18.42,98.32,55.3,2.19
2023-01,Kerala,Kasaragod,BSNL,2.77,7.02,96.66,43.2,2.8
2023-01,Kerala,Kasaragod,MTNL,2.6,9.89,97.02,78.8,2.33
2023-01,Madhya Pradesh,Bhopal,Jio,1.1,29.82,99.24,77.4,1.4
2023-01,Madhya Pradesh,Bhopal,Airtel,0.57,34.27,99.36,70.8,4.52
2023-01,Madhya Pradesh,Bhopal,Vi,1.24,20.42,98.07,50.6,3.32
2023-01,Madhya Pradesh,Bhopal,BSNL,3.16,6.1,96.49,61.3,3.75
2023-01,Madhya Pradesh,Bhopal,MTNL,2.72,7.67,96.68,41.5,4.12
2023-01,Madhya Pradesh,Indore,Jio,0.77,27.05,99.47,20.5,4.99
2023-01,Madhya Pradesh,Indore,Airtel,0.91,34.14,99.28,20.9,3.82
2023-01,Madhya Pradesh,Indore,Vi,1.7,19.7,97.89,65.2,3.96
2023-01,Madhya Pradesh,Indore,BSNL,3.0,9.83,96.71,56.8,0.9
2023-01,Madhya Pradesh,Indore,MTNL,2.59,7.39,96.74,44.4,0.8
2023-01,Madhya Pradesh,Jabalpur,Jio,0.81,26.55,99.38,76.9,0.83
2023-01,Madhya Pradesh,Jabalpur,Airtel,1.07,32.61,99.28,24.6,2.75
2023-01,Madhya Pradesh,Jabalpur,Vi,1.68,19.54,97.83,24.4,2.31
2023-01,Madhya Pradesh,Jabalpur,BSNL,2.78,7.16,96.37,68.2,4.68
2023-01,Madhya Pradesh,Jabalpur,MTNL,2.54,11.53,96.69,48.6,1.52
2023-01,Madhya Pradesh,Gwalior,Jio,0.98,30.89,99.26,41.5,3.42
2023-01,Madhya Pradesh,Gwalior,Airtel,0.57,34.44,99.4,47.0,3.14
2023-01,Madhya Pradesh,Gwalior,Vi,1.57,16.36,98.21,34.5,3.71
2023-01,Madhya Pradesh,Gwalior,BSNL,3.09,10.02,96.53,51.2,1.14
2023-01,Madhya Pradesh,Gwalior,MTNL,2.77,8.36,96.8,37.1,1.1
2023-01,Madhya Pradesh,Ujjain,Jio,0.98,26.27,99.35,39.1,0.5
2023-01,Madhya Pradesh,Ujjain,Airtel,0.81,30.23,99.27,62.4,0.78
2023-01,Madhya Pradesh,Ujjain,Vi,1.7,16.02,97.95,64.5,1.92
2023-01,Madhya Pradesh,Ujjain,BSNL,2.66,7.8,96.36,70.6,1.91
2023-01,Madhya Pradesh,Ujjain,MTNL,2.77,11.46,96.76,74.6,2.2
2023-01,Madhya Pradesh,Sagar,Jio,1.18,26.45,99.31,49.6,2.24
2023-01,Madhya Pradesh,Sagar,Airtel,0.88,33.52,99.1,30.0,3.71
2023-01,Madhya Pradesh,Sagar,Vi,1.6,20.83,98.26,77.0,3.66
2023-01,Madhya Pradesh,Sagar,BSNL,2.78,6.53,96.67,58.6,0.72
2023-01,Madhya Pradesh,Sagar,MTNL,2.52,11.78,96.8,46.0,2.56
2023-01,Madhya Pradesh,Dewas,Jio,0.73,27.84,99.12,23.1,3.95
2023-01,Madhya Pradesh,Dewas,Airtel,0.75,34.11,99.61,32.7,3.46
2023-01,Madhya Pradesh,Dewas,Vi,1.48,20.4,97.93,60.7,3.23
2023-01,Madhya Pradesh,Dewas,BSNL,2.78,6.68,96.59,64.3,1.92
2023-01,Madhya Pradesh,Dewas,MTNL,2.69,8.98,96.93,32.0,4.51
2023-01,Madhya Pradesh,Satna,Jio,0.77,27.84,98.93,26.7,2.82
2023-01,Madhya Pradesh,Satna,Airtel,0.66,34.18,99.11,42.7,2.02
2023-01,Madhya Pradesh,Satna,Vi,1.21,16.62,98.05,49.6,2.32
2023-01,Madhya Pradesh,Satna,BSNL,2.92,8.98,96.21,47.8,4.84
2023-01,Madhya Pradesh,Satna,MTNL,2.61,10.39,96.69,66.4,3.98
2023-01,Madhya Pradesh,Ratlam,Jio,0.91,30.88,98.98,21.0,3.97
2023-01,Madhya Pradesh,Ratlam,Airtel,0.98,30.6,99.26,21.1,1.82
2023-01,Madhya Pradesh,Ratlam,Vi,1.66,18.59,98.01,42.3,0.51
2023-01,Madhya Pradesh,Ratlam,BSNL,2.78,9.23,96.78,70.8,0.61
2023-01,Madhya Pradesh,Ratlam,MTNL,2.84,10.92,96.97,47.5,2.29
2023-01,Madhya Pradesh,Rewa,Jio,0.78,26.33,99.04,34.8,2.68
2023-01,Madhya Pradesh,Rewa,Airtel,0.95,32.37,99.13,77.5,4.74
2023-01,Madhya Pradesh,Rewa,Vi,1.67,20.96,98.13,77.8,0.84
2023-01,Madhya Pradesh,Rewa,BSNL,2.82,7.13,96.32,28.4,3.3
2023-01,Madhya Pradesh,Rewa,MTNL,2.77,9.89,96.59,68.7,3.36
2023-01,Bihar,Patna,Jio,1.07,22.91,98.46,52.9,6.02
2023-01,Bihar,Patna,Airtel,0.88,24.97,99.03,81.2,1.01
2023-01,Bihar,Patna,Vi,1.71,11.89,97.58,60.9,1.44
2023-01,Bihar,Patna,BSNL,4.01,6.8,95.75,65.0,4.63
2023-01,Bihar,Patna,MTNL,3.1,6.3,96.38,61.9,3.85
2023-01,Bihar,Gaya,Jio,1.1,19.76,98.4,60.8,1.87
2023-01,Bihar,Gaya,Airtel,0.74,26.83,99.09,87.9,5.64
2023-01,Bihar,Gaya,Vi,1.77,16.65,97.32,100.2,6.47
2023-01,Bihar,Gaya,BSNL,3.87,9.06,95.94,46.2,3.21
2023-01,Bihar,Gaya,MTNL,3.41,5.29,96.27,102.5,1.76
2023-01,Bihar,Bhagalpur,Jio,1.32,24.08,98.87,100.9,3.7
2023-01,Bihar,Bhagalpur,Airtel,1.3,26.4,98.6,63.2,4.85
2023-01,Bihar,Bhagalpur,Vi,1.77,15.05,97.6,38.7,3.96
2023-01,Bihar,Bhagalpur,BSNL,3.9,6.65,95.61,26.7,2.74
2023-01,Bihar,Bhagalpur,MTNL,3.61,6.07,96.28,43.3,2.53
2023-01,Bihar,Muzaffarpur,Jio,1.35,23.18,98.36,59.4,0.82
2023-01,Bihar,Muzaffarpur,Airtel,1.0,25.93,98.57,48.5,2.98
2023-01,Bihar,Muzaffarpur,Vi,2.17,16.81,97.23,85.4,2.82
2023-01,Bihar,Muzaffarpur,BSNL,3.68,7.93,96.15,100.2,4.03
2023-01,Bihar,Muzaffarpur,MTNL,3.26,8.86,96.05,70.0,2.75
2023-01,Bihar,Purnia,Jio,1.23,20.74,98.41,97.6,1.25
2023-01,Bihar,Purnia,Airtel,1.01,23.72,98.52,28.8,1.68
2023-01,Bihar,Purnia,Vi,2.14,13.26,97.77,71.4,3.2
2023-01,Bihar,Purnia,BSNL,3.79,6.74,96.06,48.0,2.72
2023-01,Bihar,Purnia,MTNL,3.59,9.66,96.44,58.7,5.22
2023-01,Bihar,Darbhanga,Jio,1.13,22.03,98.42,72.1,1.74
2023-01,Bihar,Darbhanga,Airtel,0.91,26.89,98.62,31.6,1.05
2023-01,Bihar,Darbhanga,Vi,2.18,14.38,97.45,89.2,5.54
2023-01,Bihar,Darbhanga,BSNL,3.64,7.62,96.06,77.1,1.54
2023-01,Bihar,Darbhanga,MTNL,3.58,7.62,96.07,59.2,0.87
2023-01,Bihar,Bihar Sharif,Jio,0.92,23.37,98.3,58.5,3.71
2023-01,Bihar,Bihar Sharif,Airtel,0.74,27.48,98.64,49.7,2.43
2023-01,Bihar,Bihar Sharif,Vi,1.76,11.85,97.64,101.4,1.96
2023-01,Bihar,Bihar Sharif,BSNL,3.84,7.86,96.11,59.0,2.42
2023-01,Bihar,Bihar Sharif,MTNL,3.25,8.49,96.39,40.2,2.82
2023-01,Bihar,Arrah,Jio,1.38,23.57,98.89,84.8,2.95
2023-01,Bihar,Arrah,Airtel,1.06,25.92,98.55,68.5,4.8
2023-01,Bihar,Arrah,Vi,1.72,15.75,97.55,100.3,0.9
2023-01,Bihar,Arrah,BSNL,3.6,7.16,95.78,81.7,5.09
2023-01,Bihar,Arrah,MTNL,3.11,7.49,96.21,54.8,6.11
2023-01,Bihar,Begusarai,Jio,1.34,23.02,98.73,62.0,6.04
2023-01,Bihar,Begusarai,Airtel,1.13,26.26,99.02,47.4,5.37
2023-01,Bihar,Begusarai,Vi,1.74,13.57,97.4,102.3,5.66
2023-01,Bihar,Begusarai,BSNL,3.86,7.79,95.94,99.9,3.55
2023-01,Bihar,Begusarai,MTNL,3.28,5.74,96.37,83.3,2.9
2023-01,Bihar,Katihar,Jio,0.86,23.73,98.31,80.9,6.33
2023-01,Bihar,Katihar,Airtel,0.97,23.79,98.92,89.7,3.85
2023-01,Bihar,Katihar,Vi,2.2,12.1,97.5,82.0,5.7
2023-01,Bihar,Katihar,BSNL,3.55,8.15,95.93,56.9,1.42
2023-01,Bihar,Katihar,MTNL,3.57,5.71,96.09,48.6,5.75
2023-01,Punjab,Ludhiana,Jio,1.0,29.98,99.05,57.5,3.07
2023-01,Punjab,Ludhiana,Airtel,1.0,34.53,99.11,60.4,0.73
2023-01,Punjab,Ludhiana,Vi,1.53,17.44,97.98,41.2,3.3
2023-01,Punjab,Ludhiana,BSNL,2.8,9.66,96.44,24.1,4.03
2023-01,Punjab,Ludhiana,MTNL,2.47,9.16,96.91,39.9,0.75
2023-01,Punjab,Amritsar,Jio,0.82,30.72,99.29,60.3,3.35
2023-01,Punjab,Amritsar,Airtel,0.62,32.09,99.55,26.1,1.75
2023-01,Punjab,Amritsar,Vi,1.37,18.16,98.39,24.1,2.83
2023-01,Punjab,Amritsar,BSNL,2.71,10.85,96.27,44.2,3.82
2023-01,Punjab,Amritsar,MTNL,2.72,9.11,96.71,43.9,1.69
2023-01,Punjab,Jalandhar,Jio,0.72,28.42,99.06,37.2,3.46
2023-01,Punjab,Jalandhar,Airtel,1.08,33.02,99.15,24.5,4.78
2023-01,Punjab,Jalandhar,Vi,1.38,16.46,98.16,57.4,3.42
2023-01,Punjab,Jalandhar,BSNL,2.76,6.08,96.78,35.1,3.54
2023-01,Punjab,Jalandhar,MTNL,2.72,10.05,96.69,36.3,3.19
2023-01,Punjab,Patiala,Jio,1.12,30.73,98.96,29.3,4.75
2023-01,Punjab,Patiala,Airtel,0.94,34.41,99.22,55.3,3.66
2023-01,Punjab,Patiala,Vi,1.61,18.04,97.81,55.0,1.64
2023-01,Punjab,Patiala,BSNL,2.87,10.79,96.44,70.4,1.35
2023-01,Punjab,Patiala,MTNL,2.7,11.89,96.56,20.5,2.45
2023-01,Punjab,Bathinda,Jio,0.66,29.74,99.45,46.0,1.66
2023-01,Punjab,Bathinda,Airtel,0.76,33.62,99.11,55.4,3.26
2023-01,Punjab,Bathinda,Vi,1.58,17.21,98.23,25.5,1.4
2023-01,Punjab,Bathinda,BSNL,3.13,9.69,96.21,34.9,1.46
2023-01,Punjab,Bathinda,MTNL,2.46,8.24,96.54,47.5,3.8
2023-01,Punjab,Mohali,Jio,0.96,29.36,98.95,77.1,4.27
2023-01,Punjab,Mohali,Airtel,0.98,34.11,99.66,52.7,1.4
2023-01,Punjab,Mohali,Vi,1.57,19.71,98.24,51.3,0.81
2023-01,Punjab,Mohali,BSNL,2.82,10.6,96.55,52.3,1.71
2023-01,Punjab,Mohali,MTNL,2.52,11.48,96.9,67.2,2.54
2023-01,Punjab,Firozpur,Jio,0.98,27.24,99.32,45.7,2.49
2023-01,Punjab,Firozpur,Airtel,0.89,34.68,99.14,69.5,1.82
2023-01,Punjab,Firozpur,Vi,1.47,16.11,97.98,50.2,0.75
2023-01,Punjab,Firozpur,BSNL,2.89,10.64,96.26,65.9,2.34
2023-01,Punjab,Firozpur,MTNL,2.69,8.3,96.6,29.6,0.82
2023-01,Punjab,Pathankot,Jio,0.71,29.32,99.43,68.8,3.58
2023-01,Punjab,Pathankot,Airtel,0.57,31.45,99.29,35.0,2.82
2023-01,Punjab,Pathankot,Vi,1.52,17.78,98.01,69.7,4.05
2023-01,Punjab,Pathankot,BSNL,2.78,10.57,96.77,39.6,2.09
2023-01,Punjab,Pathankot,MTNL,2.6,11.71,97.03,26.2,2.27
2023-01,Punjab,Hoshiarpur,Jio,0.93,28.52,99.02,71.5,3.55
2023-01,Punjab,Hoshiarpur,Airtel,1.0,34.29,99.55,46.4,3.25
2023-01,Punjab,Hoshiarpur,Vi,1.3,19.37,97.91,61.6,1.53
2023-01,Punjab,Hoshiarpur,BSNL,2.67,6.83,96.2,63.1,3.8
2023-01,Punjab,Hoshiarpur,MTNL,2.61,7.81,96.55,21.1,1.25
2023-01,Punjab,Moga,Jio,1.13,27.21,99.11,26.3,1.5
2023-01,Punjab,Moga,Airtel,0.81,33.04,99.25,23.5,2.26
2023-01,Punjab,Moga,Vi,1.34,17.1,98.38,57.0,3.01
2023-01,Punjab,Moga,BSNL,2.85,8.14,96.52,61.8,3.66
2023-01,Punjab,Moga,MTNL,2.4,9.5,96.75,72.2,3.34
2023-01,Haryana,Faridabad,Jio,0.92,26.58,99.26,27.0,2.02
2023-01,Haryana,Faridabad,Airtel,0.59,33.46,99.22,43.5,4.53
